00037;SAQUE;100.0;2025-08-25T13:04:09.173017400;500.0
00037;SAQUE;100.0;2025-08-25T13:04:21.062328200;400.0
00037;SAQUE;100.0;2025-08-25T13:04:28.342706800;300.0
00037;SAQUE;100.0;2025-08-25T13:05:06.564611600;200.0
00037;SAQUE;100.0;2025-08-25T13:05:15.177496600;100.0
00037;SAQUE;50.0;2025-08-25T13:05:27.769524600;50.0
00037;SAQUE;50.0;2025-08-25T13:05:47.827902100;0.0
00039;DEPOSITO;1000.0;2025-08-25T13:01:55.293555700;1000.0
00039;SAQUE;100.0;2025-08-25T13:02:31.800353100;900.0
00039;SAQUE;100.0;2025-08-25T13:02:50.904690600;800.0
00039;SAQUE;100.0;2025-08-25T13:03:19.150995600;700.0
00039;SAQUE;100.0;2025-08-25T13:03:36.444960900;600.0
00039;SAQUE;100.0;2025-08-25T13:04:09.173017400;500.0
00039;SAQUE;100.0;2025-08-25T13:04:21.062328200;400.0
00039;SAQUE;100.0;2025-08-25T13:04:28.342706800;300.0
00039;SAQUE;100.0;2025-08-25T13:05:06.564611600;200.0
00039;SAQUE;100.0;2025-08-25T13:05:15.177496600;100.0
00039;SAQUE;50.0;2025-08-25T13:05:27.769524600;50.0
00039;SAQUE;50.0;2025-08-25T13:05:47.827902100;0.0
00041;DEPOSITO;1000.0;2025-08-25T13:01:55.293555700;1000.0
00041;SAQUE;100.0;2025-08-25T13:02:31.800353100;900.0
00041;SAQUE;100.0;2025-08-25T13:02:50.904690600;800.0
00041;SAQUE;100.0;2025-08-25T13:03:19.150995600;700.0
00041;SAQUE;100.0;2025-08-25T13:03:36.444960900;600.0
00041;SAQUE;100.0;2025-08-25T13:04:09.173017400;500.0
00041;SAQUE;100.0;2025-08-25T13:04:21.062328200;400.0
00041;SAQUE;100.0;2025-08-25T13:04:28.342706800;300.0
00041;SAQUE;100.0;2025-08-25T13:05:06.564611600;200.0
00041;SAQUE;100.0;2025-08-25T13:05:15.177496600;100.0
00041;SAQUE;50.0;2025-08-25T13:05:27.769524600;50.0
00041;SAQUE;50.0;2025-08-25T13:05:47.827902100;0.0
00043;DEPOSITO;1000.0;2025-08-25T13:01:55.293555700;1000.0
00043;SAQUE;100.0;2025-08-25T13:02:31.800353100;900.0
00043;SAQUE;100.0;2025-08-25T13:02:50.904690600;800.0
00043;SAQUE;100.0;2025-08-25T13:03:19.150995600;700.0
00043;SAQUE;100.0;2025-08-25T13:03:36.444960900;600.0
00043;SAQUE;100.0;2025-08-25T13:04:09.173017400;500.0
00043;SAQUE;100.0;2025-08-25T13:04:21.062328200;400.0
00043;SAQUE;100.0;2025-08-25T13:04:28.342706800;300.0
00043;SAQUE;100.0;2025-08-25T13:05:06.564611600;200.0
00043;SAQUE;100.0;2025-08-25T13:05:15.177496600;100.0
00043;SAQUE;50.0;2025-08-25T13:05:27.769524600;50.0
00043;SAQUE;50.0;2025-08-25T13:05:47.827902100;0.0
00045;DEPOSITO;1000.0;2025-08-25T13:01:55.293555700;1000.0
00045;SAQUE;100.0;2025-08-25T13:02:31.800353100;900.0
00045;SAQUE;100.0;2025-08-25T13:02:50.904690600;800.0
00045;SAQUE;100.0;2025-08-25T13:03:19.150995600;700.0
00045;SAQUE;100.0;2025-08-25T13:03:36.444960900;600.0
00045;SAQUE;100.0;2025-08-25T13:04:09.173017400;500.0
00045;SAQUE;100.0;2025-08-25T13:04:21.062328200;400.0
00045;SAQUE;100.0;2025-08-25T13:04:28.342706800;300.0
00045;SAQUE;100.0;2025-08-25T13:05:06.564611600;200.0
00045;SAQUE;100.0;2025-08-25T13:05:15.177496600;100.0
00045;SAQUE;50.0;2025-08-25T13:05:27.769524600;50.0
00045;SAQUE;50.0;2025-08-25T13:05:47.827902100;0.0
00047;DEPOSITO;1000.0;2025-08-25T13:01:55.293555700;1000.0
00047;SAQUE;100.0;2025-08-25T13:02:31.800353100;900.0
00047;SAQUE;100.0;2025-08-25T13:02:50.904690600;800.0
00047;SAQUE;100.0;2025-08-25T13:03:19.150995600;700.0
00047;SAQUE;100.0;2025-08-25T13:03:36.444960900;600.0
00047;SAQUE;100.0;2025-08-25T13:04:09.173017400;500.0
00047;SAQUE;100.0;2025-08-25T13:04:21.062328200;400.0
00047;SAQUE;100.0;2025-08-25T13:04:28.342706800;300.0
00047;SAQUE;100.0;2025-08-25T13:05:06.564611600;200.0
00047;SAQUE;100.0;2025-08-25T13:05:15.177496600;100.0
00047;SAQUE;50.0;2025-08-25T13:05:27.769524600;50.0
00047;SAQUE;50.0;2025-08-25T13:05:47.827902100;0.0
00049;DEPOSITO;1000.0;2025-08-25T13:01:55.293555700;1000.0
00049;SAQUE;100.0;2025-08-25T13:02:31.800353100;900.0
00049;SAQUE;100.0;2025-08-25T13:02:50.904690600;800.0
00049;SAQUE;100.0;2025-08-25T13:03:19.150995600;700.0
00049;SAQUE;100.0;2025-08-25T13:03:36.444960900;600.0
00049;SAQUE;100.0;2025-08-25T13:04:09.173017400;500.0
00049;SAQUE;100.0;2025-08-25T13:04:21.062328200;400.0
00049;SAQUE;100.0;2025-08-25T13:04:28.342706800;300.0
00049;SAQUE;100.0;2025-08-25T13:05:06.564611600;200.0
00049;SAQUE;100.0;2025-08-25T13:05:15.177496600;100.0
00049;SAQUE;50.0;2025-08-25T13:05:27.769524600;50.0
00049;SAQUE;50.0;2025-08-25T13:05:47.827902100;0.0
00051;DEPOSITO;1000.0;2025-08-25T13:01:55.293555700;1000.0
00051;SAQUE;100.0;2025-08-25T13:02:31.800353100;900.0
00051;SAQUE;100.0;2025-08-25T13:02:50.904690600;800.0
00051;SAQUE;100.0;2025-08-25T13:03:19.150995600;700.0
00051;SAQUE;100.0;2025-08-25T13:03:36.444960900;600.0
00051;SAQUE;100.0;2025-08-25T13:04:09.173017400;500.0
00051;SAQUE;100.0;2025-08-25T13:04:21.062328200;400.0
00051;SAQUE;100.0;2025-08-25T13:04:28.342706800;300.0
00051;SAQUE;100.0;2025-08-25T13:05:06.564611600;200.0
00051;SAQUE;100.0;2025-08-25T13:05:15.177496600;100.0
00051;SAQUE;50.0;2025-08-25T13:05:27.769524600;50.0
00051;SAQUE;50.0;2025-08-25T13:05:47.827902100;0.0
00053;DEPOSITO;1000.0;2025-08-25T13:01:55.293555700;1000.0
00053;SAQUE;100.0;2025-08-25T13:02:31.800353100;900.0
00053;SAQUE;100.0;2025-08-25T13:02:50.904690600;800.0
00053;SAQUE;100.0;2025-08-25T13:03:19.150995600;700.0
00053;SAQUE;100.0;2025-08-25T13:03:36.444960900;600.0
00053;SAQUE;100.0;2025-08-25T13:04:09.173017400;500.0
00053;SAQUE;100.0;2025-08-25T13:04:21.062328200;400.0
00053;SAQUE;100.0;2025-08-25T13:04:28.342706800;300.0
00053;SAQUE;100.0;2025-08-25T13:05:06.564611600;200.0
00053;SAQUE;100.0;2025-08-25T13:05:15.177496600;100.0
00053;SAQUE;50.0;2025-08-25T13:05:27.769524600;50.0
00053;SAQUE;50.0;2025-08-25T13:05:47.827902100;0.0
00055;DEPOSITO;1000.0;2025-08-25T13:01:55.293555700;1000.0
00055;SAQUE;100.0;2025-08-25T13:02:31.800353100;900.0
00055;SAQUE;100.0;2025-08-25T13:02:50.904690600;800.0
00055;SAQUE;100.0;2025-08-25T13:03:19.150995600;700.0
00055;SAQUE;100.0;2025-08-25T13:03:36.444960900;600.0
00055;SAQUE;100.0;2025-08-25T13:04:09.173017400;500.0
00055;SAQUE;100.0;2025-08-25T13:04:21.062328200;400.0
00055;SAQUE;100.0;2025-08-25T13:04:28.342706800;300.0
00055;SAQUE;100.0;2025-08-25T13:05:06.564611600;200.0
00055;SAQUE;100.0;2025-08-25T13:05:15.177496600;100.0
00055;SAQUE;50.0;2025-08-25T13:05:27.769524600;50.0
00055;SAQUE;50.0;2025-08-25T13:05:47.827902100;0.0
00057;DEPOSITO;1000.0;2025-08-25T13:01:55.293555700;1000.0
00057;SAQUE;100.0;2025-08-25T13:02:31.800353100;900.0
00057;SAQUE;100.0;2025-08-25T13:02:50.904690600;800.0
00057;SAQUE;100.0;2025-08-25T13:03:19.150995600;700.0
00057;SAQUE;100.0;2025-08-25T13:03:36.444960900;600.0
00057;SAQUE;100.0;2025-08-25T13:04:09.173017400;500.0
00057;SAQUE;100.0;2025-08-25T13:04:21.062328200;400.0
00057;SAQUE;100.0;2025-08-25T13:04:28.342706800;300.0
00057;SAQUE;100.0;2025-08-25T13:05:06.564611600;200.0
00057;SAQUE;100.0;2025-08-25T13:05:15.177496600;100.0
00057;SAQUE;50.0;2025-08-25T13:05:27.769524600;50.0
00057;SAQUE;50.0;2025-08-25T13:05:47.827902100;0.0
00059;DEPOSITO;1000.0;2025-08-25T13:01:55.293555700;1000.0
00059;SAQUE;100.0;2025-08-25T13:02:31.800353100;900.0
00059;SAQUE;100.0;2025-08-25T13:02:50.904690600;800.0
00059;SAQUE;100.0;2025-08-25T13:03:19.150995600;700.0
00059;SAQUE;100.0;2025-08-25T13:03:36.444960900;600.0
00059;SAQUE;100.0;2025-08-25T13:04:09.173017400;500.0
00059;SAQUE;100.0;2025-08-25T13:04:21.062328200;400.0
00059;SAQUE;100.0;2025-08-25T13:04:28.342706800;300.0
00059;SAQUE;100.0;2025-08-25T13:05:06.564611600;200.0
00059;SAQUE;100.0;2025-08-25T13:05:15.177496600;100.0
00059;SAQUE;50.0;2025-08-25T13:05:27.769524600;50.0
00059;SAQUE;50.0;2025-08-25T13:05:47.827902100;0.0
00061;DEPOSITO;1000.0;2025-08-25T13:01:55.293555700;1000.0
00061;SAQUE;100.0;2025-08-25T13:02:31.800353100;900.0
00061;SAQUE;100.0;2025-08-25T13:02:50.904690600;800.0
00061;SAQUE;100.0;2025-08-25T13:03:19.150995600;700.0
00061;SAQUE;100.0;2025-08-25T13:03:36.444960900;600.0
00061;SAQUE;100.0;2025-08-25T13:04:09.173017400;500.0
00061;SAQUE;100.0;2025-08-25T13:04:21.062328200;400.0
00061;SAQUE;100.0;2025-08-25T13:04:28.342706800;300.0
00061;SAQUE;100.0;2025-08-25T13:05:06.564611600;200.0
00061;SAQUE;100.0;2025-08-25T13:05:15.177496600;100.0
00061;SAQUE;50.0;2025-08-25T13:05:27.769524600;50.0
00061;SAQUE;50.0;2025-08-25T13:05:47.827902100;0.0
00063;DEPOSITO;1000.0;2025-08-25T13:01:55.293555700;1000.0
00063;SAQUE;100.0;2025-08-25T13:02:31.800353100;900.0
00063;SAQUE;100.0;2025-08-25T13:02:50.904690600;800.0
00063;SAQUE;100.0;2025-08-25T13:03:19.150995600;700.0
00063;SAQUE;100.0;2025-08-25T13:03:36.444960900;600.0
00063;SAQUE;100.0;2025-08-25T13:04:09.173017400;500.0
00063;SAQUE;100.0;2025-08-25T13:04:21.062328200;400.0
00063;SAQUE;100.0;2025-08-25T13:04:28.342706800;300.0
00063;SAQUE;100.0;2025-08-25T13:05:06.564611600;200.0
00063;SAQUE;100.0;2025-08-25T13:05:15.177496600;100.0
00063;SAQUE;50.0;2025-08-25T13:05:27.769524600;50.0
00063;SAQUE;50.0;2025-08-25T13:05:47.827902100;0.0
00065;DEPOSITO;1000.0;2025-08-25T13:01:55.293555700;1000.0
00065;SAQUE;100.0;2025-08-25T13:02:31.800353100;900.0
00065;SAQUE;100.0;2025-08-25T13:02:50.904690600;800.0
00065;SAQUE;100.0;2025-08-25T13:03:19.150995600;700.0
00065;SAQUE;100.0;2025-08-25T13:03:36.444960900;600.0
00065;SAQUE;100.0;2025-08-25T13:04:09.173017400;500.0
00065;SAQUE;100.0;2025-08-25T13:04:21.062328200;400.0
00065;SAQUE;100.0;2025-08-25T13:04:28.342706800;300.0
00065;SAQUE;100.0;2025-08-25T13:05:06.564611600;200.0
00065;SAQUE;100.0;2025-08-25T13:05:15.177496600;100.0
00065;SAQUE;50.0;2025-08-25T13:05:27.769524600;50.0
00065;SAQUE;50.0;2025-08-25T13:05:47.827902100;0.0
00067;DEPOSITO;1000.0;2025-08-25T13:01:55.293555700;1000.0
00067;SAQUE;100.0;2025-08-25T13:02:31.800353100;900.0
00067;SAQUE;100.0;2025-08-25T13:02:50.904690600;800.0
00067;SAQUE;100.0;2025-08-25T13:03:19.150995600;700.0
00067;SAQUE;100.0;2025-08-25T13:03:36.444960900;600.0
00067;SAQUE;100.0;2025-08-25T13:04:09.173017400;500.0
00067;SAQUE;100.0;2025-08-25T13:04:21.062328200;400.0
00067;SAQUE;100.0;2025-08-25T13:04:28.342706800;300.0
00067;SAQUE;100.0;2025-08-25T13:05:06.564611600;200.0
00067;SAQUE;100.0;2025-08-25T13:05:15.177496600;100.0
00067;SAQUE;50.0;2025-08-25T13:05:27.769524600;50.0
00067;SAQUE;50.0;2025-08-25T13:05:47.827902100;0.0
00069;DEPOSITO;1000.0;2025-08-25T13:01:55.293555700;1000.0
00069;SAQUE;100.0;2025-08-25T13:02:31.800353100;900.0
00069;SAQUE;100.0;2025-08-25T13:02:50.904690600;800.0
00069;SAQUE;100.0;2025-08-25T13:03:19.150995600;700.0
00069;SAQUE;100.0;2025-08-25T13:03:36.444960900;600.0
00069;SAQUE;100.0;2025-08-25T13:04:09.173017400;500.0
00069;SAQUE;100.0;2025-08-25T13:04:21.062328200;400.0
00069;SAQUE;100.0;2025-08-25T13:04:28.342706800;300.0
00069;SAQUE;100.0;2025-08-25T13:05:06.564611600;200.0
00069;SAQUE;100.0;2025-08-25T13:05:15.177496600;100.0
00069;SAQUE;50.0;2025-08-25T13:05:27.769524600;50.0
00069;SAQUE;50.0;2025-08-25T13:05:47.827902100;0.0
00071;DEPOSITO;1000.0;2025-08-25T13:01:55.293555700;1000.0
00071;SAQUE;100.0;2025-08-25T13:02:31.800353100;900.0
00071;SAQUE;100.0;2025-08-25T13:02:50.904690600;800.0
00071;SAQUE;100.0;2025-08-25T13:03:19.150995600;700.0
